record_id,date,day_type,building,time_slot,consumption_kwh,meter_reading_kwh,is_exam_week,is_anomaly,month,rolling_3d_avg,anomaly_score,bld_enc,slot_enc,dow,predicted_anomaly
ELEC000211,2024-01-04,weekday,Labs Complex,12-14,2.079,4282.08,False,False,1,1.9643333333333333,1.0583743424401832,4,3,3,0
ELEC000212,2024-01-04,weekday,Labs Complex,14-16,1.789,4283.87,False,False,1,1.772333333333333,1.0094037991348503,4,4,3,0
ELEC000213,2024-01-04,weekday,Labs Complex,16-18,1.804,4285.67,False,False,1,1.876,0.9616204690831556,4,5,3,0
ELEC000214,2024-01-04,weekday,Labs Complex,18-20,1.353,4287.02,False,False,1,1.5496666666666667,0.8730909873090986,4,6,3,0
ELEC000215,2024-01-04,weekday,Labs Complex,20-22,1.251,4288.27,False,False,1,1.1693333333333331,1.0698403648802737,4,7,3,0
ELEC000216,2024-01-04,weekday,Labs Complex,22-00,0.501,4288.77,False,False,1,0.5163333333333333,0.9703034215622984,4,8,3,0
ELEC000217,2024-01-05,weekday,Academic Block A,06-08,0.944,1404.11,False,False,1,0.924,1.0216450216450217,0,0,4,0
ELEC000218,2024-01-05,weekday,Academic Block A,08-10,2.915,1407.02,False,False,1,2.5283333333333333,1.1529334212261042,0,1,4,0
ELEC000219,2024-01-05,weekday,Academic Block A,10-12,3.378,1410.4,False,False,1,3.116666666666667,1.083850267379679,0,2,4,0
ELEC000220,2024-01-05,weekday,Academic Block A,12-14,2.913,1413.31,False,False,1,2.9576666666666664,0.9848980051842668,0,3,4,0
ELEC000221,2024-01-05,weekday,Academic Block A,14-16,2.6,1415.91,False,False,1,2.6823333333333337,0.9693053311793214,0,4,4,0
ELEC000222,2024-01-05,weekday,Academic Block A,16-18,2.471,1418.38,False,False,1,2.523333333333333,0.9792602377807134,0,5,4,0
ELEC000223,2024-01-05,weekday,Academic Block A,18-20,2.11,1420.49,False,False,1,2.0943333333333336,1.0074805029444531,0,6,4,0
ELEC000224,2024-01-05,weekday,Academic Block A,20-22,1.854,1422.34,False,False,1,1.767,1.0492359932088284,0,7,4,0
ELEC000225,2024-01-05,weekday,Academic Block A,22-00,0.67,1423.01,False,False,1,0.685,0.978102189781022,0,8,4,0
ELEC000226,2024-01-05,weekday,Academic Block B,06-08,1.024,4881.42,False,False,1,0.928,1.103448275862069,1,0,4,0
ELEC000227,2024-01-05,weekday,Academic Block B,08-10,2.863,4884.28,False,False,1,2.997666666666667,0.9550761703547204,1,1,4,0
ELEC000228,2024-01-05,weekday,Academic Block B,10-12,3.599,4887.88,False,False,1,3.302666666666667,1.08972547436415,1,2,4,0
ELEC000229,2024-01-05,weekday,Academic Block B,12-14,2.807,4890.69,False,False,1,2.826333333333333,0.9931595707040926,1,3,4,0
ELEC000230,2024-01-05,weekday,Academic Block B,14-16,3.047,4893.74,False,False,1,3.157666666666666,0.9649530243850948,1,4,4,0
ELEC000231,2024-01-05,weekday,Academic Block B,16-18,2.311,4896.05,False,False,1,2.572,0.8985225505443236,1,5,4,0
ELEC000232,2024-01-05,weekday,Academic Block B,18-20,2.293,4898.34,False,False,1,2.362,0.9707874682472482,1,6,4,0
ELEC000233,2024-01-05,weekday,Academic Block B,20-22,1.68,4900.02,False,False,1,1.6829999999999998,0.9982174688057042,1,7,4,0
ELEC000234,2024-01-05,weekday,Academic Block B,22-00,0.638,4900.66,False,False,1,0.7056666666666667,0.904109589041096,1,8,4,0
ELEC000235,2024-01-05,weekday,Hostel Block 1,06-08,0.433,3493.81,False,False,1,0.4533333333333333,0.9551470588235296,2,0,4,0
ELEC000236,2024-01-05,weekday,Hostel Block 1,08-10,1.482,3495.29,False,False,1,1.4066666666666665,1.0535545023696684,2,1,4,0
ELEC000237,2024-01-05,weekday,Hostel Block 1,10-12,1.664,3496.95,False,False,1,1.6456666666666664,1.0111403686449263,2,2,4,0
ELEC000238,2024-01-05,weekday,Hostel Block 1,12-14,1.513,3498.46,False,False,1,1.583,0.955780164245104,2,3,4,0
ELEC000239,2024-01-05,weekday,Hostel Block 1,14-16,1.591,3500.05,False,False,1,1.596,0.9968671679197996,2,4,4,0
ELEC000240,2024-01-05,weekday,Hostel Block 1,16-18,1.449,3501.5,False,False,1,1.4723333333333333,0.9841521394611727,2,5,4,0
ELEC000241,2024-01-05,weekday,Hostel Block 1,18-20,1.321,3502.82,False,False,1,1.2676666666666667,1.0420720483828556,2,6,4,0
ELEC000242,2024-01-05,weekday,Hostel Block 1,20-22,0.94,3503.76,False,False,1,0.9013333333333332,1.0428994082840235,2,7,4,0
ELEC000243,2024-01-05,weekday,Hostel Block 1,22-00,0.458,3504.22,False,False,1,0.4003333333333334,1.1440466278101582,2,8,4,0
ELEC000244,2024-01-05,weekday,Hostel Block 2,06-08,0.417,3244.76,False,False,1,0.4646666666666667,0.8974175035868004,3,0,4,0
ELEC000245,2024-01-05,weekday,Hostel Block 2,08-10,1.533,3246.29,False,False,1,1.5873333333333337,0.965770684586308,3,1,4,0
ELEC000246,2024-01-05,weekday,Hostel Block 2,10-12,1.859,3248.15,False,False,1,1.9003333333333328,0.9782494299245746,3,2,4,0
ELEC000247,2024-01-05,weekday,Hostel Block 2,12-14,1.591,3249.74,False,False,1,1.5073333333333334,1.0555064130915524,3,3,4,0
ELEC000248,2024-01-05,weekday,Hostel Block 2,14-16,1.63,3251.37,False,False,1,1.686,0.966785290628707,3,4,4,0
ELEC000249,2024-01-05,weekday,Hostel Block 2,16-18,1.525,3252.89,False,False,1,1.5096666666666667,1.0101567674983438,3,5,4,0
ELEC000250,2024-01-05,weekday,Hostel Block 2,18-20,1.043,3253.93,False,False,1,1.2506666666666668,0.8339552238805968,3,6,4,0
ELEC000251,2024-01-05,weekday,Hostel Block 2,20-22,0.928,3254.86,False,False,1,0.8969999999999999,1.0345596432552957,3,7,4,0
ELEC000252,2024-01-05,weekday,Hostel Block 2,22-00,0.363,3255.22,False,False,1,0.417,0.8705035971223022,3,8,4,0
ELEC000253,2024-01-05,weekday,Library,06-08,0.673,1505.39,False,False,1,0.604,1.1142384105960266,5,0,4,0
ELEC000254,2024-01-05,weekday,Library,08-10,1.955,1507.35,False,False,1,1.911,1.023024594453166,5,1,4,0
ELEC000255,2024-01-05,weekday,Library,10-12,2.486,1509.84,False,False,1,2.3350000000000004,1.0646680942184152,5,2,4,0
ELEC000256,2024-01-05,weekday,Library,12-14,2.048,1511.89,False,False,1,2.045666666666667,1.0011406224539676,5,3,4,0
ELEC000257,2024-01-05,weekday,Library,14-16,1.731,1513.62,False,False,1,1.9126666666666663,0.9050191704426632,5,4,4,0
ELEC000258,2024-01-05,weekday,Library,16-18,1.809,1515.43,False,False,1,1.6819999999999995,1.0755053507728896,5,5,4,0
ELEC000259,2024-01-05,weekday,Library,18-20,1.607,1517.04,False,False,1,1.4713333333333332,1.0922066153149073,5,6,4,0
ELEC000260,2024-01-05,weekday,Library,20-22,1.167,1518.21,False,False,1,1.171,0.9965841161400512,5,7,4,0
ELEC000261,2024-01-05,weekday,Library,22-00,0.542,1518.75,False,False,1,0.4803333333333333,1.128383067314365,5,8,4,0
ELEC000262,2024-01-05,weekday,Labs Complex,06-08,0.592,4289.36,False,False,1,0.5733333333333334,1.0325581395348835,4,0,4,0
ELEC000263,2024-01-05,weekday,Labs Complex,08-10,1.923,4291.28,False,False,1,1.832,1.0496724890829694,4,1,4,0
ELEC000264,2024-01-05,weekday,Labs Complex,10-12,1.984,4293.26,False,False,1,2.25,0.8817777777777778,4,2,4,0
ELEC000265,2024-01-05,weekday,Labs Complex,12-14,1.81,4295.07,False,False,1,2.0243333333333333,0.894121521488556,4,3,4,0
ELEC000266,2024-01-05,weekday,Labs Complex,14-16,1.994,4297.06,False,False,1,1.864,1.0697424892703864,4,4,4,0
ELEC000267,2024-01-05,weekday,Labs Complex,16-18,1.893,4298.95,False,False,1,1.8773333333333333,1.0083451704545454,4,5,4,0
ELEC000268,2024-01-05,weekday,Labs Complex,18-20,1.46,4300.41,False,False,1,1.483,0.9844908968307484,4,6,4,0
ELEC000269,2024-01-05,weekday,Labs Complex,20-22,1.269,4301.68,False,False,1,1.208,1.0504966887417218,4,7,4,0
ELEC000270,2024-01-05,weekday,Labs Complex,22-00,0.522,4302.2,False,False,1,0.5326666666666666,0.9799749687108888,4,8,4,0
ELEC000271,2024-01-06,saturday,Academic Block A,06-08,0.67,1423.68,False,False,1,0.8210000000000001,0.8160779537149817,0,0,5,0
ELEC000272,2024-01-06,saturday,Academic Block A,08-10,1.924,1425.6,False,False,1,2.3976666666666664,0.802446823300431,0,1,5,0
ELEC000273,2024-01-06,saturday,Academic Block A,10-12,2.289,1427.89,False,False,1,2.8873333333333338,0.7927730316324174,0,2,5,0
ELEC000274,2024-01-06,saturday,Academic Block A,12-14,1.866,1429.76,False,False,1,2.638,0.7073540561031085,0,3,5,0
ELEC000275,2024-01-06,saturday,Academic Block A,14-16,2.016,1431.78,False,False,1,2.411666666666666,0.8359364201796822,0,4,5,0
ELEC000276,2024-01-06,saturday,Academic Block A,16-18,1.737,1433.52,False,False,1,2.359,0.7363289529461636,0,5,5,0
ELEC000277,2024-01-06,saturday,Academic Block A,18-20,1.483,1435.0,False,False,1,1.848,0.8024891774891775,0,6,5,0
ELEC000278,2024-01-06,saturday,Academic Block A,20-22,1.079,1436.08,False,False,1,1.4876666666666667,0.7252968855030248,0,7,5,0
ELEC000279,2024-01-06,saturday,Academic Block A,22-00,0.472,1436.55,False,False,1,0.6070000000000001,0.7775947281713342,0,8,5,0
ELEC000280,2024-01-06,saturday,Academic Block B,06-08,0.565,4901.22,False,False,1,0.848,0.6662735849056604,1,0,5,0
ELEC000281,2024-01-06,saturday,Academic Block B,08-10,2.133,4903.35,False,False,1,2.700333333333333,0.7899024811751637,1,1,5,0
ELEC000282,2024-01-06,saturday,Academic Block B,10-12,2.399,4905.75,False,False,1,3.1043333333333334,0.772790722645764,1,2,5,0
ELEC000283,2024-01-06,saturday,Academic Block B,12-14,2.08,4907.83,False,False,1,2.5156666666666667,0.8268186034185769,1,3,5,0
ELEC000284,2024-01-06,saturday,Academic Block B,14-16,1.901,4909.73,False,False,1,2.7840000000000003,0.6828304597701149,1,4,5,0
ELEC000285,2024-01-06,saturday,Academic Block B,16-18,1.973,4911.7,False,False,1,2.3356666666666666,0.8447267018695591,1,5,5,0
ELEC000286,2024-01-06,saturday,Academic Block B,18-20,1.703,4913.4,False,False,1,2.115666666666667,0.8049472191586576,1,6,5,0
ELEC000287,2024-01-06,saturday,Academic Block B,20-22,1.256,4914.66,False,False,1,1.5786666666666669,0.7956081081081081,1,7,5,0
ELEC000288,2024-01-06,saturday,Academic Block B,22-00,0.574,4915.23,False,False,1,0.6813333333333333,0.8424657534246575,1,8,5,0
ELEC000289,2024-01-06,saturday,Hostel Block 1,06-08,0.368,3504.59,False,False,1,0.409,0.8997555012224939,2,0,5,0
ELEC000290,2024-01-06,saturday,Hostel Block 1,08-10,0.857,3505.45,False,False,1,1.2386666666666668,0.6918729817007534,2,1,5,0
ELEC000291,2024-01-06,saturday,Hostel Block 1,10-12,1.305,3506.75,False,False,1,1.5536666666666663,0.8399485089036688,2,2,5,0
ELEC000292,2024-01-06,saturday,Hostel Block 1,12-14,1.029,3507.78,False,False,1,1.409,0.730305180979418,2,3,5,0
ELEC000293,2024-01-06,saturday,Hostel Block 1,14-16,1.19,3508.97,False,False,1,1.5353333333333332,0.7750759878419453,2,4,5,0
ELEC000294,2024-01-06,saturday,Hostel Block 1,16-18,0.81,3509.78,False,False,1,1.2273333333333334,0.6599674090168387,2,5,5,0
ELEC000295,2024-01-06,saturday,Hostel Block 1,18-20,0.728,3510.51,False,False,1,1.0586666666666666,0.6876574307304786,2,6,5,0
ELEC000296,2024-01-06,saturday,Hostel Block 1,20-22,0.59,3511.1,False,False,1,0.8053333333333333,0.732615894039735,2,7,5,0
ELEC000297,2024-01-06,saturday,Hostel Block 1,22-00,0.274,3511.37,False,False,1,0.3706666666666667,0.7392086330935251,2,8,5,0
ELEC000298,2024-01-06,saturday,Hostel Block 2,06-08,0.379,3255.6,False,False,1,0.4176666666666667,0.9074221867517956,3,0,5,0
ELEC000299,2024-01-06,saturday,Hostel Block 2,08-10,0.999,3256.6,False,False,1,1.3806666666666667,0.7235634958957026,3,1,5,0
ELEC000300,2024-01-06,saturday,Hostel Block 2,10-12,1.304,3257.9,False,False,1,1.6796666666666666,0.7763445128001588,3,2,5,0
ELEC000301,2024-01-06,saturday,Hostel Block 2,12-14,0.907,3258.81,False,False,1,1.328,0.6829819277108433,3,3,5,0
ELEC000302,2024-01-06,saturday,Hostel Block 2,14-16,1.2,3260.01,False,False,1,1.5216666666666665,0.7886089813800657,3,4,5,0
ELEC000303,2024-01-06,saturday,Hostel Block 2,16-18,1.028,3635.895,False,False,1,1.3340000000000003,0.770614692653673,3,5,5,0
ELEC000304,2024-01-06,saturday,Hostel Block 2,18-20,0.824,3261.86,False,False,1,1.0759999999999998,0.7657992565055762,3,6,5,0
ELEC000305,2024-01-06,saturday,Hostel Block 2,20-22,0.666,3262.53,False,False,1,0.8410000000000001,0.7919143876337693,3,7,5,0
ELEC000306,2024-01-06,saturday,Hostel Block 2,22-00,0.306,3262.84,False,False,1,0.375,0.816,3,8,5,0
ELEC000307,2024-01-06,saturday,Library,06-08,0.371,2008.86,False,False,1,0.539,0.6883116883116882,5,0,5,0
ELEC000308,2024-01-06,saturday,Library,08-10,1.334,1520.46,False,False,1,1.7603333333333335,0.7578110206400303,5,1,5,0
ELEC000309,2024-01-06,saturday,Library,10-12,1.522,1521.98,False,False,1,2.0416666666666665,0.7454693877551021,5,2,5,0
ELEC000310,2024-01-06,saturday,Library,12-14,1.201,1523.18,False,False,1,1.7383333333333333,0.6908916586768936,5,3,5,0
ELEC000311,2024-01-06,saturday,Library,14-16,1.531,1524.71,False,False,1,1.7043333333333333,0.8982984549188343,5,4,5,0
ELEC000312,2024-01-06,saturday,Library,16-18,1.343,1526.05,False,False,1,1.625333333333333,0.8262920426579164,5,5,5,0
ELEC000313,2024-01-06,saturday,Library,18-20,1.017,1527.07,False,False,1,1.3056666666666663,0.7789124329844269,5,6,5,0
ELEC000314,2024-01-06,saturday,Library,20-22,0.869,1527.94,False,False,1,1.107,0.7850045167118338,5,7,5,0
ELEC000315,2024-01-06,saturday,Library,22-00,0.34,1528.28,False,False,1,0.4456666666666667,0.762902019446522,5,8,5,0
ELEC000316,2024-01-06,saturday,Labs Complex,06-08,0.391,4302.59,False,False,1,0.4976666666666666,0.7856664434025453,4,0,5,0
ELEC000317,2024-01-06,saturday,Labs Complex,08-10,1.431,4304.02,False,False,1,1.7293333333333336,0.8274865073245952,4,1,5,0
ELEC000318,2024-01-06,saturday,Labs Complex,10-12,1.531,4305.55,False,False,1,2.010333333333333,0.761565246227823,4,2,5,0
ELEC000319,2024-01-06,saturday,Labs Complex,12-14,1.338,4306.89,False,False,1,1.7423333333333335,0.767935718385307,4,3,5,0
ELEC000320,2024-01-06,saturday,Labs Complex,14-16,1.581,4308.47,False,False,1,1.788,0.884228187919463,4,4,5,0
ELEC000321,2024-01-06,saturday,Labs Complex,16-18,1.244,4309.71,False,False,1,1.6470000000000002,0.7553126897389192,4,5,5,0
ELEC000322,2024-01-06,saturday,Labs Complex,18-20,0.922,4310.63,False,False,1,1.245,0.740562248995984,4,6,5,0
ELEC000323,2024-01-06,saturday,Labs Complex,20-22,0.833,4311.46,False,False,1,1.1176666666666666,0.7453027139874739,4,7,5,0
ELEC000324,2024-01-06,saturday,Labs Complex,22-00,0.338,4311.8,False,False,1,0.4536666666666666,0.7450404114621603,4,8,5,0
ELEC000325,2024-01-07,weekend,Academic Block A,06-08,0.394,1436.94,False,False,1,0.6693333333333333,0.5886454183266933,0,0,6,0
ELEC000326,2024-01-07,weekend,Academic Block A,08-10,0.99,1437.93,False,False,1,1.943,0.5095213587236233,0,1,6,0
ELEC000327,2024-01-07,weekend,Academic Block A,10-12,1.445,1439.38,False,False,1,2.3706666666666667,0.609533183352081,0,2,6,0
ELEC000328,2024-01-07,weekend,Academic Block A,12-14,1.208,1440.59,False,False,1,1.9956666666666667,0.6053115082679138,0,3,6,0
ELEC000329,2024-01-07,weekend,Academic Block A,14-16,2.603880935677085,1443.19,False,True,1,2.406626978559028,1.081962829668004,0,4,6,0
ELEC000330,2024-01-07,weekend,Academic Block A,16-18,1.089,1444.28,False,False,1,1.765666666666667,0.616764206154427,0,5,6,0
ELEC000331,2024-01-07,weekend,Academic Block A,18-20,0.784,1445.06,False,False,1,1.459,0.5373543522960933,0,6,6,0
ELEC000332,2024-01-07,weekend,Academic Block A,20-22,0.685,1445.74,False,False,1,1.206,0.5679933665008292,0,7,6,0
ELEC000333,2024-01-07,weekend,Academic Block A,22-00,0.257,1446.0,False,False,1,0.4663333333333333,0.5511079342387419,0,8,6,0
ELEC000334,2024-01-07,weekend,Academic Block B,06-08,0.351,4915.58,False,False,1,0.6466666666666666,0.5427835051546391,1,0,6,0
ELEC000335,2024-01-07,weekend,Academic Block B,08-10,1.153,4916.73,False,False,1,2.0496666666666665,0.562530492763051,1,1,6,0
ELEC000336,2024-01-07,weekend,Academic Block B,10-12,1.438,4918.17,False,False,1,2.478666666666667,0.580150618612157,1,2,6,0
ELEC000337,2024-01-07,weekend,Academic Block B,12-14,1.182,4919.35,False,False,1,2.023,0.5842807711319822,1,3,6,0
ELEC000338,2024-01-07,weekend,Academic Block B,14-16,5.235638770885117,4924.59,False,True,1,3.3945462569617058,1.5423677789476595,1,4,6,1
ELEC000339,2024-01-07,weekend,Academic Block B,16-18,1.128,4925.72,False,False,1,1.8040000000000005,0.6252771618625276,1,5,6,0
ELEC000340,2024-01-07,weekend,Academic Block B,18-20,0.945,4926.66,False,False,1,1.647,0.5737704918032787,1,6,6,0
ELEC000341,2024-01-07,weekend,Academic Block B,20-22,0.802,4927.46,False,False,1,1.2460000000000002,0.6436597110754413,1,7,6,0
ELEC000342,2024-01-07,weekend,Academic Block B,22-00,0.329,4927.79,False,False,1,0.5136666666666667,0.6404931862426995,1,8,6,0
ELEC000343,2024-01-07,weekend,Hostel Block 1,06-08,0.218,3511.59,False,False,1,0.3396666666666667,0.6418056918547594,2,0,6,0
ELEC000344,2024-01-07,weekend,Hostel Block 1,08-10,0.616,3512.21,False,False,1,0.985,0.6253807106598985,2,1,6,0
ELEC000345,2024-01-07,weekend,Hostel Block 1,10-12,0.62,3512.83,False,False,1,1.1963333333333332,0.5182502089718585,2,2,6,0
ELEC000346,2024-01-07,weekend,Hostel Block 1,12-14,0.54,3513.37,False,False,1,1.0273333333333332,0.5256327060350423,2,3,6,0
ELEC000347,2024-01-07,weekend,Hostel Block 1,14-16,0.726,3514.1,False,False,1,1.1689999999999998,0.6210436270316511,2,4,6,0
ELEC000348,2024-01-07,weekend,Hostel Block 1,16-18,1.6249527011414011,3515.72,False,True,1,1.2946509003804672,1.2551280817584618,2,5,6,0
ELEC000349,2024-01-07,weekend,Hostel Block 1,18-20,0.445,3516.16,False,False,1,0.8313333333333334,0.5352846832397754,2,6,6,0
ELEC000350,2024-01-07,weekend,Hostel Block 1,20-22,0.397,3516.56,False,False,1,0.6423333333333333,0.6180591593149974,2,7,6,0
ELEC000351,2024-01-07,weekend,Hostel Block 1,22-00,0.153,3516.71,False,False,1,0.295,0.5186440677966101,2,8,6,0
ELEC000352,2024-01-07,weekend,Hostel Block 2,06-08,0.172,3263.01,False,False,1,0.3226666666666666,0.5330578512396694,3,0,6,0
ELEC000353,2024-01-07,weekend,Hostel Block 2,08-10,0.63,3263.64,False,False,1,1.054,0.5977229601518026,3,1,6,0
ELEC000354,2024-01-07,weekend,Hostel Block 2,10-12,0.674,3264.31,False,False,1,1.279,0.5269741985926505,3,2,6,0
ELEC000355,2024-01-07,weekend,Hostel Block 2,12-14,0.574,3264.88,False,False,1,1.024,0.5605468749999999,3,3,6,0
ELEC000356,2024-01-07,weekend,Hostel Block 2,14-16,0.582,3265.46,False,False,1,1.137333333333333,0.511723329425557,3,4,6,0
ELEC000357,2024-01-07,weekend,Hostel Block 2,16-18,0.541,3266.0,False,False,1,1.0313333333333332,0.5245636716224953,3,5,6,0
ELEC000358,2024-01-07,weekend,Hostel Block 2,18-20,0.528,3266.53,False,False,1,0.7983333333333333,0.6613778705636744,3,6,6,0
ELEC000359,2024-01-07,weekend,Hostel Block 2,20-22,0.404,3266.93,False,False,1,0.666,0.6066066066066066,3,7,6,0
ELEC000360,2024-01-07,weekend,Hostel Block 2,22-00,0.139,3267.07,False,False,1,0.2693333333333333,0.5160891089108911,3,8,6,0
ELEC000361,2024-01-07,weekend,Library,06-08,0.209,1528.49,False,False,1,0.4176666666666667,0.5003990422984836,5,0,6,1
ELEC000362,2024-01-07,weekend,Library,08-10,0.735,1529.22,False,False,1,1.3413333333333333,0.547962226640159,5,1,6,0
ELEC000363,2024-01-07,weekend,Library,10-12,0.835,1530.06,False,False,1,1.6143333333333334,0.5172413793103448,5,2,6,0
ELEC000364,2024-01-07,weekend,Library,12-14,0.791,1530.85,False,False,1,1.346666666666667,0.5873762376237623,5,3,6,0
ELEC000365,2024-01-07,weekend,Library,14-16,0.879,1531.73,False,False,1,1.3803333333333334,0.63680270466071,5,4,6,0
ELEC000366,2024-01-07,weekend,Library,16-18,0.597,1532.33,False,False,1,1.2496666666666665,0.4777273939717258,5,5,6,0
ELEC000367,2024-01-07,weekend,Library,18-20,0.661,1532.99,False,False,1,1.095,0.6036529680365297,5,6,6,0
ELEC000368,2024-01-07,weekend,Library,20-22,0.433,1533.42,False,False,1,0.823,0.5261239368165249,5,7,6,0
ELEC000369,2024-01-07,weekend,Library,22-00,0.214,1533.63,False,False,1,0.3653333333333333,0.5857664233576642,5,8,6,0
ELEC000370,2024-01-07,weekend,Labs Complex,06-08,0.231,4312.03,False,False,1,0.4046666666666667,0.570840197693575,4,0,6,0
ELEC000371,2024-01-07,weekend,Labs Complex,08-10,0.8,4312.83,False,False,1,1.3846666666666667,0.5777563793933558,4,1,6,0
ELEC000372,2024-01-07,weekend,Labs Complex,10-12,0.873,4313.7,False,False,1,1.4626666666666666,0.5968550592525069,4,2,6,0
ELEC000373,2024-01-07,weekend,Labs Complex,12-14,0.778,4314.48,False,False,1,1.3086666666666666,0.5944982170147733,4,3,6,0
ELEC000374,2024-01-07,weekend,Labs Complex,14-16,0.7,4315.18,False,False,1,1.425,0.4912280701754385,4,4,6,0
ELEC000375,2024-01-07,weekend,Labs Complex,16-18,0.676,4315.86,False,False,1,1.271,0.5318646734854445,4,5,6,0
ELEC000376,2024-01-07,weekend,Labs Complex,18-20,0.541,4316.4,False,False,1,0.9743333333333334,0.5552514539856312,4,6,6,0
ELEC000377,2024-01-07,weekend,Labs Complex,20-22,0.528,4316.93,False,False,1,0.8766666666666666,0.6022813688212929,4,7,6,0
ELEC000378,2024-01-07,weekend,Labs Complex,22-00,0.194,4798.735,False,False,1,0.3513333333333333,0.5521821631878558,4,8,6,0
ELEC000379,2024-01-08,weekday,Academic Block A,06-08,1.004,1447.0,False,False,1,0.6893333333333334,1.4564796905222437,0,0,0,0
ELEC000380,2024-01-08,weekday,Academic Block A,08-10,2.388,1449.39,False,False,1,1.7673333333333332,1.3511882308562806,0,1,0,0
ELEC000381,2024-01-08,weekday,Academic Block A,10-12,3.65,1453.04,False,False,1,2.4613333333333336,1.4829360780065004,0,2,0,1
ELEC000382,2024-01-08,weekday,Academic Block A,12-14,2.871,1455.91,False,False,1,1.981666666666667,1.448780487804878,0,3,0,0
ELEC000383,2024-01-08,weekday,Academic Block A,14-16,2.808,1458.72,False,False,1,2.475960311892361,1.1341054161946007,0,4,0,0
ELEC000384,2024-01-08,weekday,Academic Block A,16-18,2.561,1461.28,False,False,1,1.7956666666666667,1.4262112493038797,0,5,0,0
ELEC000385,2024-01-08,weekday,Academic Block A,18-20,1.918,1463.2,False,False,1,1.3950000000000002,1.3749103942652328,0,6,0,0
ELEC000386,2024-01-08,weekday,Academic Block A,20-22,1.766,1464.97,False,False,1,1.1766666666666667,1.5008498583569403,0,7,0,0
ELEC000387,2024-01-08,weekday,Academic Block A,22-00,0.711,1465.68,False,False,1,0.48,1.48125,0,8,0,0
