record_id,date,day_type,building,time_slot,consumption_kwh,meter_reading_kwh,is_exam_week,is_anomaly,month
ELEC000317,2024-01-06,saturday,Labs Complex,08-10,1.431,4304.02,False,False,January
ELEC000318,2024-01-06,saturday,Labs Complex,10-12,1.531,4305.55,False,False,January
ELEC000319,2024-01-06,saturday,Labs Complex,12-14,1.338,4306.89,False,False,January
ELEC000320,2024-01-06,saturday,Labs Complex,14-16,1.581,4308.47,False,False,January
ELEC000321,2024-01-06,saturday,Labs Complex,16-18,1.244,4309.71,False,False,January
ELEC000322,2024-01-06,saturday,Labs Complex,18-20,0.922,4310.63,False,False,January
ELEC000323,2024-01-06,saturday,Labs Complex,20-22,0.833,4311.46,False,False,January
ELEC000324,2024-01-06,saturday,Labs Complex,22-00,0.338,4311.8,False,False,January
ELEC000325,2024-01-07,weekend,Academic Block A,06-08,0.394,1436.94,False,False,January
ELEC000326,2024-01-07,weekend,Academic Block A,08-10,0.99,1437.93,False,False,January
ELEC000327,2024-01-07,weekend,Academic Block A,10-12,1.445,1439.38,False,False,January
ELEC000328,2024-01-07,weekend,Academic Block A,12-14,1.208,1440.59,False,False,January
ELEC000329,2024-01-07,weekend,Academic Block A,14-16,2.603880935677085,1443.19,False,True,January
ELEC000330,2024-01-07,weekend,Academic Block A,16-18,1.089,1444.28,False,False,January
ELEC000331,2024-01-07,weekend,Academic Block A,18-20,0.784,1445.06,False,False,January
ELEC000332,2024-01-07,weekend,Academic Block A,20-22,0.685,1445.74,False,False,January
ELEC000333,2024-01-07,weekend,Academic Block A,22-00,0.257,1446.0,False,False,January
ELEC000334,2024-01-07,weekend,Academic Block B,06-08,0.351,4915.58,False,False,January
ELEC000335,2024-01-07,weekend,Academic Block B,08-10,1.153,4916.73,False,False,January
ELEC000336,2024-01-07,weekend,Academic Block B,10-12,1.438,4918.17,False,False,January
ELEC000337,2024-01-07,weekend,Academic Block B,12-14,1.182,4919.35,False,False,January
ELEC000338,2024-01-07,weekend,Academic Block B,14-16,5.235638770885117,4924.59,False,True,January
ELEC000339,2024-01-07,weekend,Academic Block B,16-18,1.128,4925.72,False,False,January
ELEC000340,2024-01-07,weekend,Academic Block B,18-20,0.945,4926.66,False,False,January
ELEC000341,2024-01-07,weekend,Academic Block B,20-22,0.802,4927.46,False,False,January
ELEC000342,2024-01-07,weekend,Academic Block B,22-00,0.329,4927.79,False,False,January
ELEC000343,2024-01-07,weekend,Hostel Block 1,06-08,0.218,3511.59,False,False,January
ELEC000344,2024-01-07,weekend,Hostel Block 1,08-10,0.616,3512.21,False,False,January
ELEC000345,2024-01-07,weekend,Hostel Block 1,10-12,0.62,3512.83,False,False,January
ELEC000346,2024-01-07,weekend,Hostel Block 1,12-14,0.54,3513.37,False,False,January
ELEC000347,2024-01-07,weekend,Hostel Block 1,14-16,0.726,3514.1,False,False,January
ELEC000348,2024-01-07,weekend,Hostel Block 1,16-18,1.6249527011414011,3515.72,False,True,January
ELEC000349,2024-01-07,weekend,Hostel Block 1,18-20,0.445,3516.16,False,False,January
ELEC000350,2024-01-07,weekend,Hostel Block 1,20-22,0.397,3516.56,False,False,January
ELEC000351,2024-01-07,weekend,Hostel Block 1,22-00,0.153,3516.71,False,False,January
ELEC000352,2024-01-07,weekend,Hostel Block 2,06-08,0.172,3263.01,False,False,January
ELEC000353,2024-01-07,weekend,Hostel Block 2,08-10,0.63,3263.64,False,False,January
ELEC000354,2024-01-07,weekend,Hostel Block 2,10-12,0.674,3264.31,False,False,January
ELEC000355,2024-01-07,weekend,Hostel Block 2,12-14,0.574,3264.88,False,False,January
ELEC000356,2024-01-07,weekend,Hostel Block 2,14-16,0.582,3265.46,False,False,January
ELEC000357,2024-01-07,weekend,Hostel Block 2,16-18,0.541,3266.0,False,False,January
ELEC000358,2024-01-07,weekend,Hostel Block 2,18-20,0.528,3266.53,False,False,January
ELEC000359,2024-01-07,weekend,Hostel Block 2,20-22,0.404,3266.93,False,False,January
ELEC000360,2024-01-07,weekend,Hostel Block 2,22-00,0.139,3267.07,False,False,January
ELEC000361,2024-01-07,weekend,Library,06-08,0.209,1528.49,False,False,January
ELEC000362,2024-01-07,weekend,Library,08-10,0.735,1529.22,False,False,January
ELEC000363,2024-01-07,weekend,Library,10-12,0.835,1530.06,False,False,January
ELEC000364,2024-01-07,weekend,Library,12-14,0.791,1530.85,False,False,January
ELEC000365,2024-01-07,weekend,Library,14-16,0.879,1531.73,False,False,January
ELEC000366,2024-01-07,weekend,Library,16-18,0.597,1532.33,False,False,January
ELEC000367,2024-01-07,weekend,Library,18-20,0.661,1532.99,False,False,January
ELEC000368,2024-01-07,weekend,Library,20-22,0.433,1533.42,False,False,January
ELEC000369,2024-01-07,weekend,Library,22-00,0.214,1533.63,False,False,January
ELEC000370,2024-01-07,weekend,Labs Complex,06-08,0.231,4312.03,False,False,January
ELEC000371,2024-01-07,weekend,Labs Complex,08-10,0.8,4312.83,False,False,January
ELEC000372,2024-01-07,weekend,Labs Complex,10-12,0.873,4313.7,False,False,January
ELEC000373,2024-01-07,weekend,Labs Complex,12-14,0.778,4314.48,False,False,January
ELEC000374,2024-01-07,weekend,Labs Complex,14-16,0.7,4315.18,False,False,January
ELEC000375,2024-01-07,weekend,Labs Complex,16-18,0.676,4315.86,False,False,January
ELEC000376,2024-01-07,weekend,Labs Complex,18-20,0.541,4316.4,False,False,January
ELEC000377,2024-01-07,weekend,Labs Complex,20-22,0.528,4316.93,False,False,January
ELEC000378,2024-01-07,weekend,Labs Complex,22-00,0.194,,False,False,January
ELEC000379,2024-01-08,weekday,Academic Block A,06-08,1.004,1447.0,False,False,January
ELEC000380,2024-01-08,weekday,Academic Block A,08-10,2.388,1449.39,False,False,January
ELEC000381,2024-01-08,weekday,Academic Block A,10-12,3.65,1453.04,False,False,January
ELEC000382,2024-01-08,weekday,Academic Block A,12-14,2.871,1455.91,False,False,January
ELEC000383,2024-01-08,weekday,Academic Block A,14-16,2.808,1458.72,False,False,January
ELEC000384,2024-01-08,weekday,Academic Block A,16-18,2.561,1461.28,False,False,January
ELEC000385,2024-01-08,weekday,Academic Block A,18-20,1.918,1463.2,False,False,January
ELEC000386,2024-01-08,weekday,Academic Block A,20-22,1.766,1464.97,False,False,January
ELEC000387,2024-01-08,weekday,Academic Block A,22-00,0.711,1465.68,False,False,January
ELEC000388,2024-01-08,weekday,Academic Block B,06-08,0.802,4928.59,False,False,January
ELEC000389,2024-01-08,weekday,Academic Block B,08-10,2.601,4931.19,False,False,January
ELEC000390,2024-01-08,weekday,Academic Block B,10-12,3.476,4934.67,False,False,January
ELEC000391,2024-01-08,weekday,Academic Block B,12-14,3.255,4937.93,False,False,January
ELEC000392,2024-01-08,weekday,Academic Block B,14-16,2.88,4940.81,False,False,January
ELEC000393,2024-01-08,weekday,Academic Block B,16-18,2.565,4943.38,False,False,January
ELEC000394,2024-01-08,weekday,Academic Block B,18-20,2.213,4945.59,False,False,January
ELEC000395,2024-01-08,weekday,Academic Block B,20-22,2.019,4947.61,False,False,January
ELEC000396,2024-01-08,weekday,Academic Block B,22-00,0.687,4948.3,False,False,January
ELEC000397,2024-01-08,weekday,Hostel Block 1,06-08,0.513,3517.22,False,False,January
ELEC000398,2024-01-08,weekday,Hostel Block 1,08-10,1.259,3518.48,False,False,January
ELEC000399,2024-01-08,weekday,Hostel Block 1,10-12,1.607,3520.09,False,False,January
ELEC000400,2024-01-08,weekday,Hostel Block 1,12-14,1.343,3521.43,False,False,January
ELEC000401,2024-01-08,weekday,Hostel Block 1,14-16,1.624,3523.05,False,False,January
ELEC000402,2024-01-08,weekday,Hostel Block 1,16-18,1.195,3524.25,False,False,January
ELEC000403,2024-01-08,weekday,Hostel Block 1,18-20,1.345,3525.59,False,False,January
ELEC000404,2024-01-08,weekday,Hostel Block 1,20-22,0.923,3526.51,False,False,January
ELEC000405,2024-01-08,weekday,Hostel Block 1,22-00,0.439,3526.95,False,False,January
ELEC000406,2024-01-08,weekday,Hostel Block 2,06-08,0.539,3267.61,False,False,January
ELEC000407,2024-01-08,weekday,Hostel Block 2,08-10,1.363,3268.97,False,False,January
ELEC000408,2024-01-08,weekday,Hostel Block 2,10-12,1.976,3270.95,False,False,January
ELEC000409,2024-01-08,weekday,Hostel Block 2,12-14,1.458,3272.41,False,False,January
ELEC000410,2024-01-08,weekday,Hostel Block 2,14-16,1.368,3273.78,False,False,January
ELEC000411,2024-01-08,weekday,Hostel Block 2,16-18,1.419,3275.2,False,False,January
ELEC000412,2024-01-08,weekday,Hostel Block 2,18-20,1.314,3276.51,False,False,January
ELEC000413,2024-01-08,weekday,Hostel Block 2,20-22,0.83,3277.34,False,False,January
ELEC000414,2024-01-08,weekday,Hostel Block 2,22-00,0.436,3277.78,False,False,January
ELEC000415,2024-01-08,weekday,Library,06-08,0.549,1534.18,False,False,January
ELEC000416,2024-01-08,weekday,Library,08-10,1.552,1535.73,False,False,January
ELEC000417,2024-01-08,weekday,Library,10-12,2.012,1537.74,False,False,January
ELEC000418,2024-01-08,weekday,Library,12-14,1.842,1539.58,False,False,January
ELEC000419,2024-01-08,weekday,Library,14-16,2.229,1541.81,False,False,January
ELEC000420,2024-01-08,weekday,Library,16-18,1.598,1543.41,False,False,January
ELEC000421,2024-01-08,weekday,Library,18-20,1.498,1544.91,False,False,January
ELEC000422,2024-01-08,weekday,Library,20-22,1.36,1546.27,False,False,January
ELEC000423,2024-01-08,weekday,Library,22-00,0.52,,False,False,January
ELEC000424,2024-01-08,weekday,Labs Complex,06-08,0.648,4317.77,False,False,January
ELEC000425,2024-01-08,weekday,Labs Complex,08-10,1.869,4319.64,False,False,January
ELEC000426,2024-01-08,weekday,Labs Complex,10-12,2.363,4322.0,False,False,January
ELEC000427,2024-01-08,weekday,Labs Complex,12-14,2.182,4324.18,False,False,January
ELEC000428,2024-01-08,weekday,Labs Complex,14-16,2.071,4326.25,False,False,January
ELEC000429,2024-01-08,weekday,Labs Complex,16-18,1.513,4327.76,False,False,January
ELEC000430,2024-01-08,weekday,Labs Complex,18-20,1.382,4329.14,False,False,January
ELEC000431,2024-01-08,weekday,Labs Complex,20-22,1.265,4330.41,False,False,January
ELEC000432,2024-01-08,weekday,Labs Complex,22-00,0.496,4330.91,False,False,January
ELEC000433,2024-01-09,weekday,Academic Block A,06-08,0.799,1466.48,False,False,January
ELEC000434,2024-01-09,weekday,Academic Block A,08-10,2.722,1469.2,False,False,January
ELEC000435,2024-01-09,weekday,Academic Block A,10-12,3.078,1472.28,False,False,January
ELEC000436,2024-01-09,weekday,Academic Block A,12-14,2.495,1474.77,False,False,January
ELEC000437,2024-01-09,weekday,Academic Block A,14-16,3.006,1477.78,False,False,January
ELEC000438,2024-01-09,weekday,Academic Block A,16-18,2.908,1480.69,False,False,January
ELEC000439,2024-01-09,weekday,Academic Block A,18-20,2.179,1482.87,False,False,January
ELEC000440,2024-01-09,weekday,Academic Block A,20-22,1.68,1484.55,False,False,January
ELEC000441,2024-01-09,weekday,Academic Block A,22-00,0.848,1485.4,False,False,January
ELEC000442,2024-01-09,weekday,Academic Block B,06-08,0.961,4949.26,False,False,January
ELEC000443,2024-01-09,weekday,Academic Block B,08-10,2.806,4952.07,False,False,January
ELEC000444,2024-01-09,weekday,Academic Block B,10-12,10.482201786566463,4962.55,False,True,January
ELEC000445,2024-01-09,weekday,Academic Block B,12-14,3.057,4965.61,False,False,January
ELEC000446,2024-01-09,weekday,Academic Block B,14-16,2.66,4968.27,False,False,January
ELEC000447,2024-01-09,weekday,Academic Block B,16-18,2.316,4970.59,False,False,January
ELEC000448,2024-01-09,weekday,Academic Block B,18-20,2.164,4972.75,False,False,January
ELEC000449,2024-01-09,weekday,Academic Block B,20-22,1.938,4974.69,False,False,January
ELEC000450,2024-01-09,weekday,Academic Block B,22-00,0.658,4975.35,False,False,January
ELEC000451,2024-01-09,weekday,Hostel Block 1,06-08,0.495,3527.44,False,False,January
ELEC000452,2024-01-09,weekday,Hostel Block 1,08-10,1.466,3528.91,False,False,January
ELEC000453,2024-01-09,weekday,Hostel Block 1,10-12,1.752,3530.66,False,False,January
ELEC000454,2024-01-09,weekday,Hostel Block 1,12-14,4.947764589106205,3535.61,False,True,January
ELEC000455,2024-01-09,weekday,Hostel Block 1,14-16,1.817,3537.43,False,False,January
ELEC000456,2024-01-09,weekday,Hostel Block 1,16-18,1.214,3538.64,False,False,January
ELEC000457,2024-01-09,weekday,Hostel Block 1,18-20,1.041,3539.68,False,False,January
ELEC000458,2024-01-09,weekday,Hostel Block 1,20-22,1.055,3540.73,False,False,January
ELEC000459,2024-01-09,weekday,Hostel Block 1,22-00,0.38,3541.11,False,False,January
ELEC000460,2024-01-09,weekday,Hostel Block 2,06-08,0.52,3278.3,False,False,January
ELEC000461,2024-01-09,weekday,Hostel Block 2,08-10,1.294,3279.59,False,False,January
ELEC000462,2024-01-09,weekday,Hostel Block 2,10-12,1.754,3281.34,False,False,January
ELEC000463,2024-01-09,weekday,Hostel Block 2,12-14,1.499,3282.84,False,False,January
ELEC000464,2024-01-09,weekday,Hostel Block 2,14-16,1.476,3284.32,False,False,January
ELEC000465,2024-01-09,weekday,Hostel Block 2,16-18,1.258,3285.58,False,False,January
ELEC000466,2024-01-09,weekday,Hostel Block 2,18-20,1.065,3286.64,False,False,January
ELEC000467,2024-01-09,weekday,Hostel Block 2,20-22,0.941,3287.58,False,False,January
ELEC000468,2024-01-09,weekday,Hostel Block 2,22-00,0.411,3287.99,False,False,January
ELEC000469,2024-01-09,weekday,Library,06-08,0.551,1547.34,False,False,January
ELEC000470,2024-01-09,weekday,Library,08-10,1.973,1549.31,False,False,January
ELEC000471,2024-01-09,weekday,Library,10-12,1.914,1551.22,False,False,January
ELEC000472,2024-01-09,weekday,Library,12-14,1.851,1553.07,False,False,January
ELEC000473,2024-01-09,weekday,Library,14-16,1.836,1554.91,False,False,January
ELEC000474,2024-01-09,weekday,Library,16-18,1.816,1556.73,False,False,January
ELEC000475,2024-01-09,weekday,Library,18-20,1.367,1558.1,False,False,January
ELEC000476,2024-01-09,weekday,Library,20-22,1.303,1559.4,False,False,January
ELEC000477,2024-01-09,weekday,Library,22-00,0.433,1559.83,False,False,January
ELEC000478,2024-01-09,weekday,Labs Complex,06-08,0.576,4331.49,False,False,January
ELEC000479,2024-01-09,weekday,Labs Complex,08-10,1.586,4333.08,False,False,January
ELEC000480,2024-01-09,weekday,Labs Complex,10-12,1.979,4335.06,False,False,January
ELEC000481,2024-01-09,weekday,Labs Complex,12-14,2.102,4337.16,False,False,January
ELEC000482,2024-01-09,weekday,Labs Complex,14-16,1.783,4338.94,False,False,January
ELEC000483,2024-01-09,weekday,Labs Complex,16-18,1.867,4340.81,False,False,January
ELEC000484,2024-01-09,weekday,Labs Complex,18-20,1.662,4342.47,False,False,January
ELEC000485,2024-01-09,weekday,Labs Complex,20-22,1.168,4343.64,False,False,January
ELEC000486,2024-01-09,weekday,Labs Complex,22-00,0.446,4344.09,False,False,January
ELEC000487,2024-01-10,weekday,Academic Block A,06-08,0.768,1486.17,False,False,January
ELEC000488,2024-01-10,weekday,Academic Block A,08-10,2.934,1489.1,False,False,January
ELEC000489,2024-01-10,weekday,Academic Block A,10-12,3.167,1492.27,False,False,January
ELEC000490,2024-01-10,weekday,Academic Block A,12-14,3.236,1495.51,False,False,January
ELEC000491,2024-01-10,weekday,Academic Block A,14-16,2.791,1498.3,False,False,January
ELEC000492,2024-01-10,weekday,Academic Block A,16-18,2.575,1500.88,False,False,January
ELEC000493,2024-01-10,weekday,Academic Block A,18-20,2.473,1503.35,False,False,January
ELEC000494,2024-01-10,weekday,Academic Block A,20-22,1.58,1504.93,False,False,January
ELEC000495,2024-01-10,weekday,Academic Block A,22-00,0.668,1505.6,False,False,January
ELEC000496,2024-01-10,weekday,Academic Block B,06-08,0.963,4976.31,False,False,January
ELEC000497,2024-01-10,weekday,Academic Block B,08-10,2.78,4979.09,False,False,January
ELEC000498,2024-01-10,weekday,Academic Block B,10-12,2.865,4981.95,False,False,January
ELEC000499,2024-01-10,weekday,Academic Block B,12-14,2.898,4984.85,False,False,January
ELEC000500,2024-01-10,weekday,Academic Block B,14-16,3.335,,False,False,January
ELEC000501,2024-01-10,weekday,Academic Block B,16-18,2.229,4990.41,False,False,January
ELEC000502,2024-01-10,weekday,Academic Block B,18-20,2.477,4992.89,False,False,January
ELEC000503,2024-01-10,weekday,Academic Block B,20-22,1.607,4994.5,False,False,January
ELEC000504,2024-01-10,weekday,Academic Block B,22-00,0.772,4995.27,False,False,January
ELEC000505,2024-01-10,weekday,Hostel Block 1,06-08,0.434,3541.54,False,False,January
ELEC000506,2024-01-10,weekday,Hostel Block 1,08-10,1.46,3543.0,False,False,January
ELEC000507,2024-01-10,weekday,Hostel Block 1,10-12,1.514,3544.51,False,False,January
ELEC000508,2024-01-10,weekday,Hostel Block 1,12-14,1.432,3545.94,False,False,January
ELEC000509,2024-01-10,weekday,Hostel Block 1,14-16,1.753,3547.69,False,False,January
ELEC000510,2024-01-10,weekday,Hostel Block 1,16-18,1.56,3549.25,False,False,January
ELEC000511,2024-01-10,weekday,Hostel Block 1,18-20,1.304,3550.55,False,False,January
ELEC000512,2024-01-10,weekday,Hostel Block 1,20-22,0.942,3551.49,False,False,January
ELEC000513,2024-01-10,weekday,Hostel Block 1,22-00,0.414,3551.9,False,False,January
ELEC000514,2024-01-10,weekday,Hostel Block 2,06-08,0.479,3288.47,False,False,January
ELEC000515,2024-01-10,weekday,Hostel Block 2,08-10,1.32,3289.79,False,False,January
ELEC000516,2024-01-10,weekday,Hostel Block 2,10-12,1.677,3291.47,False,False,January
ELEC000517,2024-01-10,weekday,Hostel Block 2,12-14,1.661,3293.13,False,False,January
ELEC000518,2024-01-10,weekday,Hostel Block 2,14-16,1.649,3294.78,False,False,January
ELEC000519,2024-01-10,weekday,Hostel Block 2,16-18,1.285,3296.07,False,False,January
ELEC000520,2024-01-10,weekday,Hostel Block 2,18-20,1.339,3297.41,False,False,January
ELEC000521,2024-01-10,weekday,Hostel Block 2,20-22,1.089,3298.5,False,False,January
ELEC000522,2024-01-10,weekday,Hostel Block 2,22-00,0.382,3298.88,False,False,January
ELEC000523,2024-01-10,weekday,Library,06-08,0.567,1560.4,False,False,January
ELEC000524,2024-01-10,weekday,Library,08-10,1.662,,False,False,January
ELEC000525,2024-01-10,weekday,Library,10-12,2.481,1564.54,False,False,January
ELEC000526,2024-01-10,weekday,Library,12-14,1.783,1566.32,False,False,January
ELEC000527,2024-01-10,weekday,Library,14-16,2.179,1568.5,False,False,January
ELEC000528,2024-01-10,weekday,Library,16-18,1.454,1569.95,False,False,January
ELEC000529,2024-01-10,weekday,Library,18-20,1.589,1571.54,False,False,January
ELEC000530,2024-01-10,weekday,Library,20-22,1.088,1572.63,False,False,January
ELEC000531,2024-01-10,weekday,Library,22-00,0.541,1573.17,False,False,January
ELEC000532,2024-01-10,weekday,Labs Complex,06-08,0.555,4344.65,False,False,January
ELEC000533,2024-01-10,weekday,Labs Complex,08-10,1.709,4346.36,False,False,January
ELEC000534,2024-01-10,weekday,Labs Complex,10-12,2.109,4348.47,False,False,January
ELEC000535,2024-01-10,weekday,Labs Complex,12-14,2.048,4350.52,False,False,January
