Student_ID,Date,Time,Bhawan,Location,Mess_Entry_Time,Mess_Exit_Time,Library_Entry_Time,Library_Exit_Time,Leaves_Hostel,Back_Hostel,WiFi_MB,Active_Users,Electricity_Usage,Food_Category,Attendance,Auto_Taken,Exam_Season,Sleep_Hours
S1189,2026-04-06,12:35 PM,Sarojini,Mess,12:25 PM,12:52 PM,0,0,0,0,333.99,149,47.44,Lunch,0,0,0,6
S1190,2026-04-02,09:40 PM,Ganga,Mess,09:29 PM,10:28 PM,0,0,0,0,521.0,186,34.44,Dinner,0,0,0,7
S1191,2026-04-15,08:34 AM,Ganga,Mess,08:29 AM,08:53 AM,0,0,0,0,424.87,198,54.76,Breakfast,0,0,0,8
S1192,2026-04-04,01:34 PM,Azad,Library,0,0,12:36 PM,02:38 PM,12:12 PM,03:16 PM,648.03,93,16.27,None,0,0,0,7
S1193,2026-04-13,09:44 AM,Azad,Mess,09:41 AM,10:04 AM,0,0,0,0,481.9,104,46.41,Breakfast,1,1,0,8
S1194,2026-04-09,10:46 PM,Ganga,Library,0,0,10:44 PM,11:21 PM,10:15 PM,11:59 PM,1049.35,143,28.06,None,0,0,0,4
S1195,2026-05-01,08:58 PM,Ganga,Library,0,0,07:52 PM,09:42 PM,07:41 PM,10:19 PM,530.3,179,26.58,None,0,0,0,5
S1196,2026-04-13,01:34 PM,Rajendra,Mess,12:44 PM,01:34 PM,0,0,0,0,457.78,51,32.86,Lunch,1,0,0,7
S1197,2026-04-05,09:58 PM,Rajendra,Mess,09:23 PM,10:20 PM,0,0,0,0,350.38,182,56.92,Dinner,0,0,0,7
S1198,2026-04-17,07:47 PM,Azad,Library,0,0,07:09 PM,08:33 PM,06:47 PM,08:57 PM,649.69,125,13.55,None,0,0,0,7
S1199,2026-04-12,10:41 AM,Sarojini,Library,0,0,09:57 AM,12:11 PM,09:35 AM,01:02 PM,859.44,199,27.04,None,0,0,0,6
S1200,2026-04-27,10:51 PM,Sarojini,Library,0,0,10:43 PM,11:59 PM,10:25 PM,11:59 PM,620.2,79,12.42,None,0,0,1,5
S1201,2026-04-24,03:49 AM,Rajendra,Hostel,0,0,0,0,0,0,331.37,167,25.38,None,0,0,1,3
S1202,2026-04-12,07:17 PM,Ganga,Hostel,0,0,0,0,0,0,206.43,191,41.08,None,0,0,0,7
S1203,2026-04-30,08:59 AM,Rajendra,Mess,08:54 AM,09:18 AM,0,0,0,0,385.52,34,26.93,Breakfast,0,0,1,4
S1204,2026-04-14,08:55 PM,Sarojini,Library,0,0,08:18 PM,09:19 PM,07:59 PM,10:13 PM,619.91,135,21.06,None,0,0,0,6
S1205,2026-05-01,03:52 PM,Ganga,Library,0,0,02:17 PM,04:12 PM,01:56 PM,04:53 PM,821.34,122,22.44,None,0,0,0,9
S1206,2026-04-12,09:33 PM,Ganga,Hostel,0,0,0,0,0,0,1184.64,190,37.84,None,0,0,0,10
S1207,2026-04-03,08:51 PM,Rajendra,Mess,08:23 PM,09:18 PM,0,0,0,0,475.38,28,30.27,Dinner,0,0,0,5
S1208,2026-04-29,07:34 AM,Yamuna,Mess,07:19 AM,07:48 AM,0,0,0,0,492.47,193,38.34,Breakfast,0,0,1,6
S1209,2026-04-21,09:02 PM,Yamuna,Mess,09:02 PM,09:33 PM,0,0,0,0,587.99,117,46.69,Dinner,0,0,1,4
S1210,2026-04-14,03:37 PM,Ganga,Hostel,0,0,0,0,0,0,390.1,104,34.48,None,0,0,0,15
S1211,2026-04-26,01:13 PM,Rajendra,Library,0,0,10:49 AM,07:18 PM,10:20 AM,07:43 PM,909.38,68,13.86,None,0,0,1,6
S1212,2026-04-25,01:31 PM,Yamuna,Mess,01:14 PM,02:13 PM,0,0,0,0,391.3,65,30.7,Lunch,0,0,1,5
S1213,2026-04-29,04:24 AM,Sarojini,Outside,0,0,0,0,03:47 AM,06:15 AM,141.36,122,14.23,None,0,0,1,7
S1214,2026-04-16,12:20 PM,Sarojini,Mess,12:03 PM,12:25 PM,0,0,0,0,526.67,39,35.22,Lunch,1,0,0,9
S1215,2026-04-26,12:37 AM,Rajendra,Outside,0,0,0,0,0,03:15 AM,360.9,135,15.01,None,0,0,1,5
S1216,2026-04-23,09:37 AM,Azad,Mess,09:17 AM,09:51 AM,0,0,0,0,551.6,61,44.88,Breakfast,0,0,1,7
S1217,2026-04-23,10:09 PM,Azad,Hostel,0,0,0,0,0,0,1197.24,135,32.61,None,0,0,1,6
S1218,2026-04-29,09:33 AM,Rajendra,Mess,09:18 AM,10:16 AM,0,0,0,0,439.48,170,39.16,Breakfast,0,0,1,4
S1219,2026-04-20,12:08 PM,Sarojini,Library,0,0,10:16 AM,03:51 PM,10:05 AM,04:18 PM,734.03,88,16.68,None,1,0,1,3
S1220,2026-04-22,08:39 AM,Sarojini,Mess,08:24 AM,09:21 AM,0,0,0,0,397.85,106,32.52,Breakfast,0,0,1,4
S1221,2026-04-22,09:01 PM,Sarojini,Library,0,0,07:48 PM,11:59 PM,07:21 PM,11:59 PM,761.48,153,20.86,None,0,0,1,5
S1222,2026-04-30,03:23 PM,Sarojini,Mess,02:53 PM,03:24 PM,0,0,0,0,400.81,87,37.59,Lunch,1,0,1,5
S1223,2026-04-18,10:39 AM,Azad,Library,0,0,09:57 AM,10:41 AM,09:49 AM,11:10 AM,730.25,116,12.36,None,1,1,0,9
S1224,2026-04-23,03:32 PM,Rajendra,Library,0,0,09:25 AM,04:28 PM,08:56 AM,05:20 PM,927.35,90,24.13,None,0,0,1,5
S1225,2026-04-22,06:57 PM,Yamuna,Library,0,0,05:44 PM,11:59 PM,05:17 PM,11:59 PM,695.65,170,31.94,None,0,0,1,3
S1226,2026-04-30,05:07 AM,Azad,Hostel,0,0,0,0,0,0,393.4,50,22.63,None,0,0,1,8
S1227,2026-04-07,01:58 PM,Yamuna,Library,0,0,01:38 PM,03:49 PM,01:16 PM,04:06 PM,614.25,194,28.97,None,0,0,0,7
S1228,2026-04-15,10:41 AM,Azad,Outside,0,0,0,0,09:37 AM,12:16 PM,229.44,167,9.6,None,0,0,0,7
S1229,2026-04-23,11:39 PM,Ganga,Hostel,0,0,0,0,0,0,815.58,121,37.05,None,0,0,1,4
S1230,2026-04-19,09:33 AM,Rajendra,Mess,09:17 AM,10:11 AM,0,0,0,0,335.04,56,37.52,Breakfast,1,1,0,6
S1231,2026-04-23,05:06 AM,Rajendra,Outside,0,0,0,0,03:26 AM,07:18 AM,149.98,86,9.86,None,0,0,1,4
S1232,2026-04-17,08:52 PM,Rajendra,Mess,08:27 PM,09:11 PM,0,0,0,0,625.41,137,39.63,Dinner,0,0,0,7
S1233,2026-04-07,08:18 PM,Ganga,Library,0,0,07:29 PM,08:48 PM,07:21 PM,09:38 PM,632.16,54,17.0,None,0,0,0,8
S1234,2026-04-23,03:54 PM,Yamuna,Library,0,0,09:42 AM,04:54 PM,09:25 AM,05:24 PM,772.73,168,38.71,None,0,0,1,6
S1235,2026-04-18,12:42 AM,Yamuna,Hostel,0,0,0,0,0,0,113.63,136,25.03,None,0,0,0,7
S1236,2026-04-28,12:16 PM,Yamuna,Library,0,0,11:12 AM,06:36 PM,11:04 AM,07:20 PM,672.07,107,23.55,None,1,0,1,7
S1237,2026-04-30,05:14 PM,Ganga,Outside,0,0,0,0,04:00 PM,07:08 PM,100.7,144,9.03,None,0,0,1,6
S1238,2026-04-21,01:11 AM,Yamuna,Outside,0,0,0,0,12:33 AM,02:24 AM,287.51,14,1.34,None,0,0,1,6
S1239,2026-04-11,02:25 PM,Rajendra,Library,0,0,12:22 PM,02:41 PM,12:13 PM,03:00 PM,802.24,21,10.93,None,1,0,0,8
S1240,2026-04-16,06:29 PM,Rajendra,Library,0,0,06:25 PM,07:02 PM,06:05 PM,07:59 PM,723.54,191,33.32,None,0,0,0,8
S1241,2026-04-04,08:07 AM,Azad,Mess,07:18 AM,08:09 AM,0,0,0,0,353.12,45,38.78,Breakfast,0,0,0,7
S1242,2026-04-16,08:15 AM,Azad,Outside,0,0,0,0,06:47 AM,09:56 AM,124.49,12,1.58,None,0,0,0,8
S1243,2026-04-25,09:33 PM,Sarojini,Library,0,0,02:59 PM,09:53 PM,02:33 PM,10:52 PM,694.54,51,9.96,None,0,0,1,5
S1244,2026-04-04,06:43 PM,Sarojini,Library,0,0,06:08 PM,07:53 PM,05:57 PM,08:20 PM,745.39,150,19.9,None,0,0,0,8
S1245,2026-04-09,06:27 PM,Azad,Hostel,0,0,0,0,0,0,340.09,193,37.27,None,0,0,0,6
S1246,2026-04-28,10:32 PM,Sarojini,Library,0,0,07:09 PM,11:59 PM,07:02 PM,11:59 PM,710.99,140,24.2,None,0,0,1,6
S1247,2026-04-07,07:12 AM,Rajendra,Outside,0,0,0,0,06:21 AM,08:15 AM,272.54,107,7.89,None,0,0,0,7
S1248,2026-04-18,07:40 PM,Azad,Library,0,0,07:38 PM,08:22 PM,07:24 PM,09:17 PM,587.3,15,15.38,None,0,0,0,8
S1249,2026-04-10,11:47 PM,Sarojini,Outside,0,0,0,0,09:48 PM,11:59 PM,370.51,106,9.51,None,0,0,0,8
S1250,2026-05-01,02:29 PM,Rajendra,Mess,01:53 PM,02:36 PM,0,0,0,0,355.44,71,30.14,Lunch,0,0,0,12
S1251,2026-04-07,10:59 PM,Sarojini,Library,0,0,09:55 PM,11:47 PM,09:43 PM,11:59 PM,550.96,128,21.97,None,0,0,0,7
S1252,2026-04-27,08:32 PM,Yamuna,Hostel,0,0,0,0,0,0,1348.79,143,40.71,None,0,0,1,4
S1253,2026-04-04,01:37 PM,Azad,Mess,01:20 PM,02:18 PM,0,0,0,0,576.79,99,43.69,Lunch,1,0,0,6
S1254,2026-04-12,12:50 PM,Ganga,Mess,12:22 PM,01:17 PM,0,0,0,0,298.4,105,44.89,Lunch,0,0,0,6
S1255,2026-04-07,01:54 PM,Rajendra,Mess,01:46 PM,02:06 PM,0,0,0,0,312.94,175,56.33,Lunch,1,0,0,8
S1256,2026-04-21,10:52 PM,Yamuna,Library,0,0,07:57 PM,11:59 PM,07:29 PM,11:59 PM,966.51,149,27.14,None,0,0,1,3
S1257,2026-04-17,05:11 PM,Yamuna,Library,0,0,04:36 PM,06:30 PM,04:15 PM,06:50 PM,693.95,188,29.07,None,0,0,0,5
S1258,2026-04-13,04:31 PM,Azad,Hostel,0,0,0,0,0,0,310.21,129,36.27,None,1,1,0,6
S1259,2026-04-07,12:48 PM,Rajendra,Library,0,0,12:06 PM,02:37 PM,11:40 AM,02:56 PM,622.88,164,27.46,None,1,0,0,10
S1260,2026-04-09,11:38 PM,Yamuna,Outside,0,0,0,0,09:51 PM,11:59 PM,376.37,49,3.55,None,0,0,0,6
S1261,2026-04-20,02:37 PM,Azad,Mess,02:30 PM,02:52 PM,0,0,0,0,580.7,74,32.73,Lunch,1,0,1,5
S1262,2026-04-17,09:42 PM,Yamuna,Mess,09:26 PM,09:49 PM,0,0,0,0,232.03,23,27.78,Dinner,0,0,0,6
S1263,2026-04-13,03:16 PM,Yamuna,Classroom,0,0,0,0,02:36 PM,04:34 PM,165.89,159,13.62,None,1,0,0,6
S1264,2026-04-02,12:56 PM,Azad,Outside,0,0,0,0,12:20 PM,02:59 PM,371.49,181,10.65,None,0,0,0,8
S1265,2026-04-25,09:39 PM,Azad,Mess,09:38 PM,10:27 PM,0,0,0,0,445.3,19,29.82,Dinner,0,0,1,5
S1266,2026-04-23,04:15 PM,Sarojini,Classroom,0,0,0,0,03:49 PM,04:52 PM,282.29,110,8.76,None,1,1,1,6
S1267,2026-04-28,01:12 PM,Ganga,Mess,12:41 PM,01:20 PM,0,0,0,0,423.0,93,36.98,Lunch,0,0,1,6
S1268,2026-04-15,08:58 PM,Yamuna,Mess,08:43 PM,09:20 PM,0,0,0,0,337.43,109,38.87,Dinner,0,0,0,11
S1269,2026-04-08,09:29 PM,Yamuna,Hostel,0,0,0,0,0,0,1208.41,98,23.41,None,0,0,0,7
S1270,2026-04-29,10:37 PM,Yamuna,Library,0,0,03:19 PM,11:05 PM,03:09 PM,11:59 PM,668.64,36,12.38,None,0,0,1,4
S1271,2026-04-02,02:18 PM,Azad,Outside,0,0,0,0,01:46 PM,03:23 PM,312.02,181,15.18,None,1,0,0,7
S1272,2026-04-29,08:49 AM,Sarojini,Mess,08:39 AM,09:30 AM,0,0,0,0,569.51,184,49.93,Breakfast,0,0,1,6
S1273,2026-04-19,04:32 PM,Azad,Library,0,0,02:05 PM,04:57 PM,01:49 PM,05:50 PM,889.17,91,20.71,None,0,0,0,6
S1274,2026-04-05,12:59 PM,Sarojini,Library,0,0,11:32 AM,02:01 PM,11:10 AM,02:31 PM,865.18,162,16.84,None,0,0,0,4
S1275,2026-04-28,01:20 PM,Azad,Mess,12:37 PM,01:31 PM,0,0,0,0,301.49,37,28.32,Lunch,1,0,1,8
S1276,2026-04-30,08:07 AM,Yamuna,Outside,0,0,0,0,06:27 AM,10:48 AM,148.8,12,1.21,None,0,0,1,4
S1277,2026-04-24,03:04 PM,Sarojini,Classroom,0,0,0,0,02:29 PM,03:46 PM,172.12,89,9.38,None,1,0,1,5
S1278,2026-04-01,08:39 AM,Sarojini,Mess,08:22 AM,08:42 AM,0,0,0,0,416.44,24,37.46,Breakfast,0,0,0,8
S1279,2026-04-29,11:45 AM,Yamuna,Classroom,0,0,0,0,11:23 AM,01:06 PM,354.96,61,9.09,None,1,0,1,4
S1280,2026-04-01,02:36 PM,Yamuna,Hostel,0,0,0,0,0,0,158.57,142,31.73,None,1,0,0,6
S1281,2026-04-15,04:23 PM,Sarojini,Library,0,0,04:18 PM,06:47 PM,03:50 PM,07:22 PM,508.57,143,22.83,None,0,0,0,10
S1282,2026-04-01,05:38 PM,Sarojini,Library,0,0,03:42 PM,06:17 PM,03:14 PM,06:34 PM,738.84,47,10.5,None,0,0,0,7
S1283,2026-04-07,07:41 AM,Azad,Mess,07:07 AM,08:07 AM,0,0,0,0,547.75,151,58.22,Breakfast,0,0,0,16
S1284,2026-04-12,11:26 PM,Yamuna,Library,0,0,10:50 PM,11:59 PM,10:44 PM,11:59 PM,844.69,151,21.4,None,0,0,0,5
S1285,2026-05-01,04:20 PM,Rajendra,Hostel,0,0,0,0,0,0,130.02,66,26.05,None,1,1,0,4
S1286,2026-04-12,03:28 PM,Ganga,Library,0,0,01:21 PM,04:10 PM,01:13 PM,04:48 PM,835.04,127,13.59,None,1,0,0,7
S1287,2026-04-06,10:00 AM,Sarojini,Outside,0,0,0,0,08:37 AM,12:50 PM,124.93,114,5.84,None,0,0,0,3
S1288,2026-04-21,07:46 AM,Azad,Mess,07:05 AM,07:50 AM,0,0,0,0,294.94,126,50.06,Breakfast,0,0,1,4
S1289,2026-04-15,08:47 PM,Sarojini,Mess,08:47 PM,09:09 PM,0,0,0,0,650.95,170,42.37,Dinner,0,0,0,7
S1290,2026-04-02,05:27 PM,Azad,Outside,0,0,0,0,03:43 PM,08:12 PM,325.03,65,6.24,None,0,0,0,6
S1291,2026-04-11,03:04 PM,Ganga,Library,0,0,02:26 PM,03:54 PM,01:59 PM,04:52 PM,680.05,157,27.41,None,0,0,0,7
S1292,2026-04-17,04:14 PM,Rajendra,Library,0,0,04:06 PM,04:57 PM,03:39 PM,05:48 PM,634.04,169,20.8,None,1,1,0,8
S1293,2026-04-03,08:03 AM,Sarojini,Mess,07:46 AM,08:10 AM,0,0,0,0,503.07,101,39.45,Breakfast,0,0,0,7
S1294,2026-04-10,02:02 PM,Yamuna,Classroom,0,0,0,0,01:32 PM,03:45 PM,380.48,46,2.52,None,1,0,0,8
S1295,2026-04-10,08:16 AM,Sarojini,Mess,08:16 AM,08:46 AM,0,0,0,0,583.26,86,33.66,Breakfast,0,0,0,5
S1296,2026-04-02,03:10 PM,Ganga,Library,0,0,02:55 PM,05:02 PM,02:44 PM,06:00 PM,921.5,104,21.99,None,0,0,0,8
S1297,2026-04-07,02:50 PM,Rajendra,Library,0,0,02:31 PM,04:35 PM,02:13 PM,05:34 PM,826.93,197,38.69,None,0,0,0,7
S1298,2026-04-19,06:53 AM,Sarojini,Outside,0,0,0,0,06:03 AM,08:01 AM,124.62,93,4.92,None,0,0,0,7
S1299,2026-04-13,04:24 PM,Rajendra,Library,0,0,04:08 PM,04:41 PM,04:01 PM,04:58 PM,766.0,135,18.73,None,0,0,0,7
S1300,2026-04-01,01:30 AM,Yamuna,Hostel,0,0,0,0,0,0,368.5,166,29.14,None,0,0,0,7
S1301,2026-04-11,11:51 AM,Rajendra,Library,0,0,11:02 AM,12:58 PM,10:44 AM,01:42 PM,618.45,58,13.79,None,1,0,0,6
S1302,2026-04-08,04:35 PM,Ganga,Outside,0,0,0,0,03:31 PM,07:19 PM,306.23,59,8.85,None,0,0,0,7
S1303,2026-04-17,08:30 PM,Sarojini,Hostel,0,0,0,0,0,0,859.93,75,29.08,None,0,0,0,8
S1304,2026-04-08,06:25 PM,Sarojini,Library,0,0,06:04 PM,08:52 PM,05:53 PM,09:03 PM,607.47,70,18.26,None,0,0,0,6
S1305,2026-04-22,10:32 PM,Azad,Library,0,0,10:03 PM,11:59 PM,09:51 PM,11:59 PM,653.44,177,30.48,None,0,0,1,6
S1306,2026-04-19,04:16 PM,Rajendra,Classroom,0,0,0,0,03:56 PM,05:04 PM,267.05,140,20.36,None,1,1,0,4
S1307,2026-04-21,01:20 PM,Ganga,Outside,0,0,0,0,11:52 AM,04:17 PM,381.5,150,22.19,None,1,0,1,4
S1308,2026-04-12,09:07 AM,Azad,Mess,09:04 AM,09:41 AM,0,0,0,0,483.1,27,38.86,Breakfast,1,1,0,7
S1309,2026-04-25,04:17 PM,Rajendra,Library,0,0,02:09 PM,08:14 PM,01:44 PM,09:12 PM,682.59,157,20.37,None,0,0,1,4
S1310,2026-04-04,05:16 PM,Ganga,Outside,0,0,0,0,03:50 PM,06:32 PM,228.33,113,15.37,None,0,0,0,9
S1311,2026-04-18,08:08 AM,Azad,Mess,07:48 AM,08:30 AM,0,0,0,0,505.59,83,36.34,Breakfast,0,0,0,7
S1312,2026-04-09,10:10 PM,Yamuna,Mess,09:33 PM,10:19 PM,0,0,0,0,394.85,56,31.26,Dinner,0,0,0,10
S1313,2026-04-16,09:44 AM,Rajendra,Library,0,0,09:22 AM,10:48 AM,09:06 AM,11:11 AM,949.67,147,19.42,None,1,1,0,7
S1314,2026-04-27,02:25 PM,Yamuna,Mess,01:49 PM,02:43 PM,0,0,0,0,678.42,136,59.56,Lunch,0,0,1,5
S1315,2026-04-20,11:42 PM,Ganga,Library,0,0,06:58 PM,11:59 PM,06:40 PM,11:59 PM,972.83,52,18.5,None,0,0,1,3
S1316,2026-04-30,07:40 PM,Azad,Mess,07:02 PM,07:54 PM,0,0,0,0,352.03,42,40.33,Dinner,0,0,1,3
S1317,2026-04-23,01:19 AM,Yamuna,Hostel,0,0,0,0,0,0,317.86,127,40.42,None,0,0,1,5
S1318,2026-04-15,09:56 PM,Sarojini,Mess,09:46 PM,10:35 PM,0,0,0,0,307.9,140,38.29,Dinner,0,0,0,8
S1319,2026-04-09,08:43 AM,Ganga,Mess,08:21 AM,08:53 AM,0,0,0,0,304.51,63,41.59,Breakfast,0,0,0,3
S1320,2026-04-26,09:21 AM,Yamuna,Hostel,0,0,0,0,0,0,294.14,66,18.38,None,0,0,1,4
S1321,2026-04-30,08:41 PM,Azad,Library,0,0,03:27 PM,11:44 PM,03:16 PM,11:59 PM,803.59,150,28.39,None,0,0,1,6
S1322,2026-04-09,10:49 AM,Yamuna,Library,0,0,10:06 AM,12:18 PM,09:59 AM,12:52 PM,898.09,30,9.22,None,1,1,0,7
S1323,2026-04-12,10:08 AM,Ganga,Mess,09:23 AM,10:15 AM,0,0,0,0,354.76,11,31.93,Breakfast,0,0,0,8
S1324,2026-04-11,09:03 AM,Ganga,Mess,08:47 AM,09:37 AM,0,0,0,0,457.55,76,39.82,Breakfast,0,0,0,4
S1325,2026-04-22,05:21 PM,Ganga,Outside,0,0,0,0,04:28 PM,07:27 PM,361.12,13,0.89,None,0,0,1,6
S1326,2026-04-09,10:03 PM,Azad,Library,0,0,10:00 PM,11:59 PM,09:52 PM,11:59 PM,558.39,118,19.5,None,0,0,0,6
S1327,2026-04-06,07:52 PM,Ganga,Hostel,0,0,0,0,0,0,255.15,165,46.73,None,0,0,0,8
S1328,2026-04-27,11:17 PM,Ganga,Library,0,0,08:52 PM,11:59 PM,08:45 PM,11:59 PM,412.23,111,15.61,None,0,0,1,6
S1329,2026-04-20,08:04 PM,Yamuna,Mess,07:16 PM,08:09 PM,0,0,0,0,459.39,25,28.13,Dinner,0,0,1,4
S1330,2026-04-19,06:35 AM,Yamuna,Hostel,0,0,0,0,0,0,296.74,196,44.04,None,0,0,0,10
S1331,2026-04-07,09:35 PM,Yamuna,Library,0,0,09:02 PM,11:59 PM,08:33 PM,11:59 PM,955.98,80,21.7,None,0,0,0,9
S1332,2026-04-08,01:36 PM,Azad,Mess,01:35 PM,02:16 PM,0,0,0,0,469.36,163,39.8,Lunch,1,0,0,5
S1333,2026-04-28,06:03 AM,Azad,Outside,0,0,0,0,04:31 AM,08:14 AM,370.43,143,14.57,None,0,0,1,5
S1334,2026-04-29,10:17 PM,Sarojini,Mess,09:54 PM,10:22 PM,0,0,0,0,424.24,188,46.47,Dinner,0,0,1,4
S1335,2026-04-24,02:36 PM,Ganga,Mess,02:11 PM,02:41 PM,0,0,0,0,384.56,155,54.2,Lunch,1,0,1,8
S1336,2026-04-15,09:00 PM,Rajendra,Library,0,0,08:00 PM,10:19 PM,07:48 PM,10:44 PM,600.54,184,34.19,None,0,0,0,7
S1337,2026-04-13,04:50 AM,Azad,Hostel,0,0,0,0,0,0,101.93,86,18.14,None,0,0,0,8
S1338,2026-05-01,11:08 AM,Azad,Outside,0,0,0,0,09:50 AM,01:06 PM,194.4,57,3.51,None,0,0,0,8
S1339,2026-04-06,01:24 PM,Sarojini,Outside,0,0,0,0,11:47 AM,04:05 PM,302.88,130,16.4,None,0,0,0,6
S1340,2026-04-29,12:16 PM,Ganga,Hostel,0,0,0,0,0,0,227.55,79,24.2,None,1,0,1,5
S1341,2026-04-24,10:01 AM,Sarojini,Classroom,0,0,0,0,09:32 AM,10:47 AM,159.12,128,11.31,None,1,1,1,7
S1342,2026-04-10,04:59 PM,Yamuna,Library,0,0,04:04 PM,05:08 PM,03:57 PM,05:32 PM,765.83,23,13.47,None,1,1,0,6
S1343,2026-04-09,02:58 PM,Azad,Mess,02:53 PM,03:42 PM,0,0,0,0,337.42,96,42.52,Lunch,1,0,0,9
S1344,2026-04-18,08:09 AM,Yamuna,Mess,08:06 AM,09:00 AM,0,0,0,0,348.18,182,46.62,Breakfast,0,0,0,7
S1345,2026-04-29,04:22 PM,Sarojini,Outside,0,0,0,0,02:50 PM,06:14 PM,231.53,29,2.09,None,0,0,1,6
S1346,2026-04-26,10:41 AM,Azad,Classroom,0,0,0,0,10:19 AM,12:15 PM,103.61,178,13.54,None,1,1,1,5
S1347,2026-04-26,01:29 PM,Azad,Outside,0,0,0,0,11:33 AM,04:22 PM,143.38,87,5.0,None,1,0,1,3
S1348,2026-04-21,07:23 AM,Ganga,Outside,0,0,0,0,05:53 AM,09:44 AM,261.57,72,4.23,None,0,0,1,4
S1349,2026-04-13,07:00 PM,Ganga,Library,0,0,06:59 PM,08:51 PM,06:52 PM,09:42 PM,765.39,90,17.2,None,0,0,0,7
S1350,2026-04-07,05:11 PM,Yamuna,Library,0,0,03:38 PM,05:15 PM,03:27 PM,06:12 PM,774.35,86,15.85,None,0,0,0,4
S1351,2026-04-01,07:26 PM,Ganga,Library,0,0,06:43 PM,07:52 PM,06:29 PM,08:07 PM,731.8,134,17.51,None,0,0,0,5
S1352,2026-04-05,07:06 PM,Rajendra,Hostel,0,0,0,0,0,0,179.95,109,24.64,None,0,0,0,9
S1353,2026-04-13,06:36 PM,Sarojini,Classroom,0,0,0,0,06:05 PM,07:40 PM,304.37,137,15.8,None,1,1,0,7
S1354,2026-04-29,08:30 PM,Yamuna,Library,0,0,06:35 PM,11:59 PM,06:13 PM,11:59 PM,971.41,27,14.72,None,0,0,1,8
S1355,2026-04-05,09:41 AM,Sarojini,Library,0,0,09:31 AM,10:19 AM,09:15 AM,10:35 AM,792.69,97,19.83,None,1,1,0,12
S1356,2026-04-21,02:28 PM,Azad,Classroom,0,0,0,0,02:16 PM,03:49 PM,378.1,183,25.12,None,1,0,1,4
S1357,2026-04-22,11:55 PM,Sarojini,Hostel,0,0,0,0,0,0,1509.95,19,12.03,None,0,0,1,4
S1358,2026-04-11,10:48 AM,Sarojini,Classroom,0,0,0,0,10:22 AM,11:46 AM,332.72,139,13.25,None,1,1,0,7
S1359,2026-04-08,06:26 AM,Azad,Hostel,0,0,0,0,0,0,173.3,153,34.39,None,0,0,0,6
S1360,2026-04-12,09:01 AM,Yamuna,Classroom,0,0,0,0,08:23 AM,10:56 AM,362.29,164,12.6,None,1,1,0,7
S1361,2026-04-21,09:34 AM,Ganga,Classroom,0,0,0,0,09:12 AM,10:12 AM,327.06,16,0.93,None,1,1,1,7
S1362,2026-04-14,01:38 PM,Yamuna,Library,0,0,12:37 PM,03:09 PM,12:09 PM,03:24 PM,875.14,86,16.72,None,0,0,0,7
S1363,2026-04-19,07:04 PM,Ganga,Hostel,0,0,0,0,0,0,364.85,133,25.02,None,0,0,0,15
S1364,2026-04-09,11:25 AM,Sarojini,Hostel,0,0,0,0,0,0,203.97,72,24.58,None,1,0,0,7
S1365,2026-04-04,08:09 PM,Ganga,Mess,07:52 PM,08:21 PM,0,0,0,0,374.74,81,46.31,Dinner,0,0,0,7
S1366,2026-04-10,08:16 AM,Rajendra,Mess,08:03 AM,09:02 AM,0,0,0,0,422.86,71,39.3,Breakfast,0,0,0,7
S1367,2026-04-08,05:43 PM,Rajendra,Library,0,0,03:37 PM,05:53 PM,03:09 PM,06:23 PM,1027.48,88,15.62,None,0,0,0,7
S1368,2026-04-08,10:34 PM,Azad,Library,0,0,09:26 PM,11:59 PM,09:07 PM,11:59 PM,807.69,43,12.7,None,0,0,0,4
S1369,2026-04-06,08:28 PM,Rajendra,Mess,07:58 PM,08:32 PM,0,0,0,0,596.15,158,43.82,Dinner,0,0,0,7
S1370,2026-04-23,10:10 PM,Ganga,Mess,09:47 PM,10:43 PM,0,0,0,0,338.15,116,37.15,Dinner,0,0,1,8
S1371,2026-04-30,01:02 AM,Azad,Outside,0,0,0,0,12:03 AM,02:47 AM,345.89,111,11.44,None,0,0,1,8
S1372,2026-04-26,07:44 AM,Azad,Hostel,0,0,0,0,0,0,328.38,53,25.54,None,0,0,1,4
S1373,2026-04-12,10:04 PM,Yamuna,Outside,0,0,0,0,08:13 PM,11:59 PM,133.69,105,12.25,None,0,0,0,9
S1374,2026-04-22,01:06 PM,Sarojini,Library,0,0,11:57 AM,06:37 PM,11:41 AM,07:04 PM,763.08,78,16.65,None,1,0,1,6
S1375,2026-04-22,11:02 AM,Sarojini,Outside,0,0,0,0,09:55 AM,02:01 PM,218.03,91,10.43,None,0,0,1,3
S1376,2026-04-25,08:52 PM,Rajendra,Mess,08:13 PM,09:03 PM,0,0,0,0,515.88,82,42.75,Dinner,0,0,1,3
S1377,2026-04-02,10:12 PM,Azad,Mess,09:41 PM,10:18 PM,0,0,0,0,519.65,54,45.79,Dinner,0,0,0,7
S1378,2026-04-15,07:12 PM,Rajendra,Library,0,0,06:10 PM,08:24 PM,05:40 PM,08:45 PM,504.58,73,19.25,None,0,0,0,8
S1379,2026-04-03,08:01 PM,Ganga,Library,0,0,07:56 PM,09:17 PM,07:48 PM,09:35 PM,930.95,108,27.93,None,0,0,0,9
S1380,2026-04-09,12:02 PM,Yamuna,Classroom,0,0,0,0,11:35 AM,12:40 PM,353.97,184,10.14,None,1,0,0,6
